"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","ClaimFreq"
"2676","2",43,5,"1","2","2","3","2",6.13,0.0730753796418456
"2677","2",47,12,"4","2","3","1","2",5.5,0.0612191313642871
"2678","1",31,0,"1","2","4","3","1",3.81,0.0291972916034277
"2679","1",22,6,"2","2","2","1","2",3.89,0.0349938517535628
"2680","2",35,3,"2","2","3","3","2",1.47,5.90004474735296e-06
"2681","2",37,6,"1","2","1","1","1",2.6,0.00647659669237092
"2682","1",29,6,"3","2","3","2","2",3.67,0.0266068893661565
"2683","2",50,4,"3","2","1","3","1",3.89,0.0272746986286373
"2684","1",18,0,"3","2","2","1","2",1.85,0.000643981253224865
"2685","2",35,5,"2","1","2","3","1",0.76,22418003.8978192
"2686","1",46,6,"3","1","2","3","2",1.58,3.08661237663745e-05
"2687","1",53,6,"1","2","2","1","2",3.26,0.0183840193351143
"2688","2",24,7,"1","1","1","3","2",4.02,0.0314227582711318
"2689","2",55,2,"1","2","3","1","2",4.23,0.036908846238415
"2690","1",50,3,"3","2","2","3","1",0.08,6.63233037775994
"2691","1",66,6,"2","1","1","1","2",2.39,0.00452923273009063
"2692","2",56,0,"2","2","2","3","2",1.1,5.15678134005188e-22
"2693","2",45,8,"1","2","4","3","3",4.55,0.0453718375249254
"2694","1",52,2,"3","1","4","1","2",5.1,0.0540804018660579
"2695","1",41,4,"1","1","2","3","3",2.13,0.00224223603524346
"2696","1",48,5,"2","2","2","3","2",1.43,2.35484544564e-06
"2697","1",18,2,"1","2","3","3","2",3.4,0.0247762734864638
"2698","2",62,6,"1","1","2","3","2",3.7,0.0260231600010385
"2699","1",39,5,"4","2","1","3","1",3.54,0.0223993422005793
"2700","1",41,7,"1","2","2","3","2",5.61,0.0648815041823328
"2701","2",34,7,"1","2","3","3","3",1.83,0.000448701067245652
"2702","1",23,3,"3","2","1","3","2",4.62,0.0436652955313976
"2703","2",49,6,"1","2","2","3","2",4.1,0.0340802443047086
"2704","1",23,8,"3","1","2","2","1",0.56,3280.36499500669
"2705","1",49,5,"1","2","2","3","2",5.07,0.0540662386690584
"2706","2",54,4,"1","2","2","2","2",5.88,0.0681446034860161
"2707","1",28,5,"1","2","2","3","2",5.04,0.0543358734070306
"2708","2",58,1,"2","2","2","1","1",1.24,3.57748235142223e-10
"2709","2",24,6,"4","2","4","3","1",0.08,6.55410273105849
"2710","1",40,5,"3","2","3","3","2",5.32,0.0589504089809732
"2711","2",27,9,"3","1","3","1","2",2.59,0.00692182510837222
"2712","1",37,5,"2","2","1","3","1",4.19,0.0374368867475663
"2713","1",47,9,"3","2","2","2","2",3.07,0.0144238726900272
"2714","1",29,6,"1","2","3","1","2",3.39,0.0216128176693378
"2715","1",53,3,"1","1","2","3","2",4.2,0.0369359741892266
"2716","2",50,5,"3","1","2","3","2",4.55,0.0425005080113709
"2717","1",54,5,"1","2","2","3","2",2.44,0.00488948061528067
"2718","1",29,7,"2","2","2","3","2",5.46,0.0658956272786766
"2719","1",62,5,"4","2","2","3","2",1.76,0.000224412199080882
"2720","1",54,4,"3","1","2","3","3",4.22,0.0388904221088613
"2721","2",69,7,"2","2","1","2","2",3.66,0.0255430005595398
"2722","1",52,8,"1","2","1","3","3",2.88,0.0112253025635001
"2723","1",49,5,"2","2","2","3","1",4.49,0.0453182155016944
"2724","1",47,4,"1","2","4","3","1",0.7,607553.383549491
"2725","1",48,4,"2","2","3","3","2",0.08,6.24536451203741
"2726","1",25,4,"1","2","3","3","2",4.41,0.0421730852913163
"2727","1",67,5,"2","2","3","3","1",5.13,0.0578980824540069
"2728","1",34,8,"2","1","2","3","1",0.08,6.23135331120774
"2729","1",36,1,"1","2","2","3","2",3.19,0.0169901797534956
"2730","2",35,10,"1","2","2","3","2",1.74,0.00018052649167572
"2731","1",30,4,"4","2","3","1","2",0.77,59841858.0900062
"2732","2",71,5,"2","2","2","3","2",4.9,0.0524441524320122
"2733","2",37,5,"1","2","2","2","1",0.08,6.52204935574535
"2734","1",18,7,"2","1","1","2","1",6.19,0.0851010764291189
"2735","1",72,4,"4","1","3","3","3",2.28,0.00362716380427295
"2736","1",74,0,"2","1","3","1","2",4.61,0.0498558206390308
"2737","1",47,4,"1","2","2","3","2",3.39,0.0206933248429472
"2738","1",36,4,"3","2","2","3","3",2.55,0.00690660763594723
"2739","1",31,9,"1","2","3","2","1",3.36,0.0204727243088862
"2740","1",52,2,"1","2","1","3","1",1.85,0.000375638682618001
"2741","2",59,7,"2","2","4","1","1",5.77,0.0692794950259411
"2742","2",18,5,"4","2","3","1","2",3.42,0.0253913634307653
"2743","1",40,7,"3","2","3","3","1",4.54,0.0433424668996751
"2744","1",49,7,"2","2","1","1","1",2.11,0.00181591102423813
"2745","1",44,2,"2","2","1","3","3",3.32,0.0211042011251462
"2746","2",45,3,"2","1","4","3","2",5.57,0.0665474488666306
"2747","1",38,12,"2","1","1","1","3",1.7,0.000170191021089979
"2748","1",39,3,"1","2","1","1","3",3.08,0.015516919807774
"2749","1",47,4,"1","2","3","2","2",5.19,0.0573137047681262
"2750","2",62,6,"1","2","2","2","1",2.23,0.00258079987062269
"2751","1",39,8,"1","1","3","1","1",4.84,0.0512580302953483
"2752","2",41,3,"4","1","3","3","2",0.94,1.31023244337097e+33
"2753","2",36,3,"2","2","2","3","2",1.3,2.0336998378667e-08
"2754","1",48,6,"2","1","2","2","2",3.06,0.0162845252386211
"2755","1",33,6,"1","2","2","3","3",2.2,0.00280915024647615
"2756","1",49,5,"2","1","3","3","3",1.14,9.76903255091993e-16
"2757","1",51,9,"2","2","3","3","1",3.36,0.0215497504640562
"2758","1",47,3,"1","2","1","3","2",4.35,0.0376942977787768
"2759","2",43,5,"3","2","4","3","3",6.47,0.0811170985455041
"2760","2",37,5,"3","2","2","3","2",4.42,0.0403343617071118
"2761","1",23,4,"4","2","2","3","2",1.83,0.000438029692310116
"2762","1",62,8,"1","2","3","2","2",4.59,0.0447334926739136
"2763","1",38,7,"3","2","3","3","3",4.82,0.051964263789221
"2764","2",58,5,"3","2","2","3","3",3.57,0.0244540024770906
"2765","1",48,7,"2","2","3","3","2",2.39,0.00490966063890388
"2766","1",66,7,"1","2","3","3","2",3.23,0.0173735803085693
"2767","1",31,6,"3","1","3","1","3",5.12,0.0592025390124854
"2768","2",49,6,"1","2","3","3","1",3.86,0.0292312615523104
"2769","2",53,1,"3","2","2","3","3",2.94,0.0124463847635006
"2770","2",45,6,"1","2","3","3","1",1.31,2.15907089383078e-08
"2771","1",64,3,"1","1","2","3","2",3.92,0.0310600112017802
"2772","2",45,4,"1","2","1","2","3",2.03,0.00123491690145427
"2773","1",46,4,"2","2","2","3","1",2.27,0.00346367074042166
"2774","1",51,4,"1","2","2","3","2",3.9,0.0307646828529383
"2775","2",45,7,"1","2","2","3","2",3.54,0.0230233585925394
"2776","2",34,7,"2","2","1","3","1",5.1,0.0542494136189535
"2777","1",45,3,"3","2","3","3","1",2.26,0.00290159423320164
"2778","2",53,5,"2","2","2","1","2",3.48,0.0239757283200115
"2779","1",22,4,"2","2","3","1","2",2.61,0.00875727311274738
"2780","2",51,1,"1","2","2","3","1",1.49,6.03362053656367e-06
"2781","1",56,5,"3","1","4","1","2",4.25,0.0376547083333533
"2782","1",58,2,"1","1","3","1","3",0.08,6.25341147099719
"2783","2",41,12,"1","2","3","3","1",2.46,0.00494742955716553
"2784","2",38,6,"2","1","2","2","1",2.58,0.00761085748393973
"2785","2",47,4,"2","1","3","3","1",0.08,6.31724103022593
"2786","2",49,5,"2","2","2","1","3",2.93,0.0144273600638305
"2787","2",39,5,"4","2","2","2","2",4.68,0.0469765895759418
"2788","2",56,4,"1","2","2","1","1",1.9,0.000595298503366464
"2789","2",49,2,"3","2","3","3","1",2.64,0.00704745447214884
"2790","2",70,2,"2","2","3","3","2",4.43,0.0428417982026501
"2791","2",18,4,"4","2","2","3","2",6.32,0.0848638432584052
"2792","1",45,4,"2","1","1","1","2",6.3,0.0787358558035111
"2793","1",18,5,"2","2","2","2","2",3.17,0.0220010776514996
"2794","2",36,2,"2","2","1","3","3",5.02,0.0558493465634551
"2795","1",31,2,"2","2","3","1","2",1.99,0.00125568085769653
"2796","2",23,3,"2","2","1","3","1",4.1,0.0356251681982971
"2797","2",53,3,"4","2","2","1","3",2.59,0.00745195032923421
"2798","1",26,4,"4","1","2","3","3",2.58,0.00777378567065191
"2799","1",38,3,"2","2","3","3","1",3.71,0.029592838375403
"2800","2",49,7,"4","2","2","1","1",1.49,6.62524836241238e-06
"2801","2",35,5,"1","2","2","2","2",1.95,0.000841091371278698
"2802","1",18,8,"1","2","4","3","3",3.72,0.0339017823663408
"2803","2",62,3,"4","2","4","1","3",3.62,0.0263956250432752
"2804","1",44,6,"3","2","2","2","2",5.41,0.0606098530179796
"2805","1",49,1,"2","2","4","1","3",3.34,0.0231544192839379
"2806","1",34,8,"2","2","1","2","1",0.46,425.034894058033
"2807","1",28,3,"3","1","3","1","1",3.5,0.0233403207630827
"2808","2",34,6,"1","1","2","1","1",0.08,6.49017442109025
"2809","2",18,4,"2","2","2","3","1",4.69,0.0556789146811667
"2810","1",48,5,"4","1","1","1","3",3.46,0.0228097947972915
"2811","1",38,5,"1","2","2","2","1",2.51,0.00601983085642172
"2812","1",49,3,"2","2","2","2","1",0.08,6.25202423787433
"2813","1",18,5,"2","1","3","3","1",2.38,0.00616595947455801
"2814","2",43,9,"1","2","2","3","3",1.62,6.29195002511724e-05
"2815","1",49,2,"2","1","3","2","1",4.99,0.05648368633476
"2816","2",43,9,"2","2","3","3","2",0.08,6.28955305369551
"2817","2",60,4,"1","1","3","3","2",2.83,0.0102550902689112
"2818","1",59,4,"1","2","2","3","1",2.04,0.00125590028805378
"2819","1",45,7,"4","2","2","2","3",2.63,0.0083549431555851
"2820","2",49,5,"4","2","1","3","2",4.73,0.0442059087730007
"2821","1",35,6,"3","2","3","3","2",4.34,0.0396776079860704
"2822","2",55,6,"2","2","4","3","2",4.05,0.0351614113629191
"2823","1",25,1,"3","2","4","1","2",3.7,0.0269726712166628
"2824","1",24,6,"3","1","3","2","3",3.92,0.0342204898665713
"2825","1",41,6,"1","1","2","3","2",6.55,0.0820295155035728
"2826","1",18,4,"1","2","2","3","1",4.02,0.0384564079953918
"2827","1",57,1,"1","2","2","1","1",4.4,0.0405687427421196
"2828","1",41,4,"1","2","1","3","2",4.58,0.0427887645542733
"2829","2",67,3,"1","2","1","1","1",4.73,0.0438372899514718
"2830","1",67,0,"3","2","2","1","1",0.89,574341198025690624
"2831","1",38,5,"4","2","2","2","3",3.24,0.0199393000534898
"2832","1",54,12,"1","2","3","3","2",5.37,0.0585320230712186
"2833","1",49,4,"1","2","3","1","1",4.81,0.0496759113615188
"2834","1",30,4,"3","2","3","3","2",2.67,0.00803688870882915
"2835","1",40,6,"1","1","2","2","3",2.28,0.00379003113105859
"2836","1",55,5,"2","2","2","2","2",4.94,0.0551463008893379
"2837","1",61,5,"4","1","2","3","2",3.97,0.0322071738362283
"2838","1",48,3,"1","2","3","3","1",3.62,0.025109976020476
"2839","2",34,2,"4","2","3","1","1",3.42,0.0212803688229135
"2840","2",52,10,"2","2","3","2","2",2.48,0.00580200659174053
"2841","2",25,7,"1","2","2","3","3",4.65,0.0483356849622448
"2842","1",31,7,"1","2","2","3","1",2.14,0.00198345740551395
"2843","2",67,3,"1","2","2","3","2",1.38,3.50350584587858e-07
"2844","1",50,5,"2","2","2","3","1",2.63,0.00816901706372156
"2845","2",66,6,"2","1","4","2","2",4.19,0.0386945976321651
"2846","2",32,5,"1","1","2","1","3",3.01,0.0150166220183026
"2847","2",44,8,"4","2","3","3","2",4.68,0.0461793612414457
"2848","1",20,8,"2","2","2","3","1",2,0.00132110790177198
"2849","1",32,2,"2","1","2","3","2",2.21,0.00296543199601489
"2850","2",57,5,"2","2","2","3","1",2.06,0.00151810492963255
"2851","2",55,3,"4","2","1","1","1",3.24,0.0162025015648743
"2852","1",30,9,"1","1","3","1","3",3.91,0.0343617143777987
"2853","1",25,5,"1","2","1","2","2",1.73,0.000165440892904488
"2854","1",61,4,"3","1","3","2","3",1.48,6.92841258440732e-06
"2855","1",56,8,"3","2","2","1","2",0.8,1830414119.93865
"2856","2",56,5,"4","1","3","3","1",1.93,0.000711885902378854
"2857","1",40,2,"1","2","1","3","3",2.3,0.00345719969813137
"2858","1",55,3,"2","2","3","3","2",2.79,0.0108694956165314
"2859","2",56,7,"2","1","3","3","3",2.5,0.00677174275510064
"2860","1",29,7,"3","2","4","1","2",2.37,0.00418019176205368
"2861","2",40,2,"2","2","1","2","1",2.93,0.0122725728420928
"2862","1",50,7,"4","1","3","3","1",3.92,0.0313713333872376
"2863","1",67,3,"3","2","2","3","1",2.67,0.00756776388363997
"2864","1",59,2,"1","2","1","3","3",2.94,0.0121035534032617
"2865","2",55,9,"3","2","3","3","2",3.62,0.0238052070277402
"2866","2",70,6,"1","2","3","2","3",4.3,0.0405663360693731
"2867","2",37,3,"1","2","3","3","2",3.33,0.0195150346012711
"2868","2",42,2,"2","2","3","3","1",3.48,0.0238898888259339
"2869","2",18,11,"2","1","2","2","2",4.57,0.0533190241141723
"2870","1",30,7,"4","2","3","3","2",2.83,0.010811999553009
"2871","1",32,7,"2","2","2","3","3",4.26,0.0437276613667878
"2872","2",46,1,"2","1","3","2","2",1.86,0.000568139068436209
"2873","1",47,9,"3","2","2","3","3",3.46,0.0229279515087715
"2874","1",44,2,"1","1","2","2","2",3.2,0.0175500019605776
"2875","1",38,8,"2","2","3","1","2",4.23,0.0416054103901458
"2876","1",61,6,"2","2","2","3","3",2.86,0.0129496483410612
"2877","2",53,4,"2","2","1","1","3",5.89,0.0726511462268439
"2878","1",63,8,"1","1","1","1","2",3,0.0125610075165239
"2879","2",29,7,"2","1","2","3","2",5.28,0.0616884871340004
"2880","1",79,6,"1","2","4","1","2",2.75,0.00964255594446154
"2881","2",18,3,"3","2","2","1","1",4.35,0.0446622957973784
"2882","1",30,6,"3","1","2","3","2",4.19,0.036734951882493
"2883","2",39,7,"1","2","2","3","2",2.64,0.00751783239958683
"2884","1",58,4,"2","1","3","3","2",2.07,0.00172836042922451
"2885","1",56,3,"2","2","2","2","1",3.99,0.0349374701532102
"2886","1",59,8,"1","2","3","1","2",3.32,0.019477912699548
"2887","1",18,1,"2","2","3","1","3",0.11,7.06342397424999
"2888","2",46,3,"4","2","1","1","2",3.11,0.0142701461335022
"2889","1",42,0,"3","1","2","2","2",0.83,91584116280.2648
"2890","2",82,3,"4","2","1","3","1",2.76,0.0097178624872792
"2891","1",54,3,"3","2","4","3","1",0.78,236548674.086947
"2892","2",58,8,"4","2","3","1","3",1.44,2.7900639737658e-06
"2893","2",42,7,"2","2","3","3","3",1.81,0.000464901785402422
"2894","1",39,0,"3","2","4","1","1",3.84,0.0298416590119442
"2895","1",36,10,"1","2","2","1","2",4.59,0.0451796930419445
"2896","1",32,3,"3","2","2","3","1",1.56,2.25278094545562e-05
"2897","1",64,5,"2","1","4","1","2",3.02,0.0152695445120603
"2898","1",76,7,"2","1","2","2","3",2.83,0.0130786761804296
"2899","1",41,2,"1","2","2","2","3",4.02,0.0361655217023889
"2900","1",46,4,"3","2","2","1","3",3.41,0.0225396456754691
"2901","2",32,0,"4","2","1","3","2",2.38,0.00384684106812563
"2902","1",31,4,"3","1","3","3","2",2.8,0.010156690137592
"2903","1",50,4,"2","2","2","3","3",0.08,6.05952405204982
"2904","2",22,6,"3","2","3","3","1",2.01,0.00112299985232636
"2905","1",41,7,"2","2","3","3","3",1.59,5.82312568229871e-05
"2906","1",56,3,"2","2","2","3","2",0.08,6.29853533766029
"2907","1",32,1,"3","2","3","1","2",5.12,0.0553505517290641
"2908","2",30,9,"1","2","2","1","1",2.31,0.0034548290754979
"2909","2",37,5,"2","1","1","3","3",3.54,0.0257186109403435
"2910","1",43,2,"3","2","2","3","1",0.21,21.1651665802447
"2911","1",60,2,"1","2","3","2","1",3.12,0.0153710555146862
"2912","1",58,7,"2","2","1","1","1",5.42,0.06105161318289
"2913","2",32,1,"1","2","3","3","3",4.69,0.0488310495940265
"2914","2",57,10,"3","1","1","3","2",1.2,2.04175966745515e-12
"2915","2",44,3,"3","2","3","2","2",3.8,0.0283671532025446
"2916","1",57,5,"1","1","1","2","2",5.17,0.0537593405444285
"2917","1",43,4,"2","2","2","2","3",1.9,0.000892099888829327
"2918","2",18,7,"1","2","4","2","1",2.15,0.0026010804405102
"2919","2",42,7,"2","2","3","3","2",3.61,0.0269423168931062
"2920","2",38,4,"3","2","1","3","2",1.42,9.70432011302997e-07
"2921","1",50,4,"4","1","2","3","2",5.79,0.068027935923577
"2922","2",18,3,"4","2","2","3","2",1.12,3.69269533576249e-18
"2923","1",32,3,"1","1","2","3","1",0.08,6.47393488500923
"2924","2",26,10,"4","2","3","2","2",4.97,0.0521669067167577
"2925","2",40,6,"4","1","1","3","2",3.53,0.0220723238847733
"2926","2",42,1,"2","2","1","3","2",5.62,0.0642803522194118
"2927","2",54,3,"1","2","2","3","1",4.85,0.0481673855258405
"2928","2",32,7,"4","2","3","3","3",1.32,5.22861646668156e-08
"2929","1",59,5,"1","2","1","3","1",1.11,6.74340086298405e-21
"2930","1",62,10,"2","2","1","3","2",5.79,0.0662925624191913
"2931","2",29,5,"4","2","2","2","1",5.72,0.0663231494358901
"2932","2",31,4,"2","2","3","2","1",4.43,0.0444708646606696
"2933","1",49,6,"1","2","2","2","1",2.95,0.0126213139750663
"2934","1",39,2,"2","2","2","1","3",4.15,0.0419885839445199
"2935","1",54,7,"3","2","2","1","1",3.75,0.0271367968865172
"2936","2",38,2,"3","2","2","3","1",4.19,0.0352253146875622
"2937","2",28,1,"1","2","3","3","2",2.41,0.00453966532973878
"2938","1",38,12,"2","2","3","3","2",3.11,0.0168152163468861
"2939","1",47,9,"2","2","2","3","2",1.97,0.0010611631325245
"2940","1",27,2,"3","2","3","1","2",0.86,37925253511640.9
"2941","1",37,2,"3","2","2","3","1",3.37,0.0198369606235261
"2942","2",62,3,"2","2","3","2","2",2.3,0.003718231297688
"2943","1",55,4,"1","1","3","2","1",3.5,0.0231044663073222
"2944","1",51,5,"3","2","3","3","1",2.82,0.010037115610218
"2945","1",63,7,"1","2","4","2","1",4.3,0.0383293897260388
"2946","1",40,6,"3","2","2","2","2",2.39,0.00442697989135272
"2947","2",30,0,"1","1","1","3","3",4.13,0.0356950597560864
"2948","2",62,5,"1","1","2","3","1",3.1,0.0145672019603139
"2949","1",53,1,"2","2","1","3","1",1.5,8.13300885580433e-06
"2950","1",50,4,"3","1","1","3","2",0.96,2.93411234089013e+51
"2951","1",47,2,"3","2","3","3","2",1.73,0.000167266235879705
"2952","1",50,4,"4","1","2","3","1",3.72,0.0272783330323364
"2953","1",82,6,"3","2","2","3","2",5.76,0.0718323553412682
"2954","1",39,7,"2","2","1","2","3",2.7,0.00978705875910401
"2955","1",34,4,"4","2","3","3","3",0.68,158292.002273645
"2956","2",57,8,"1","1","1","2","1",1.59,2.86391719042474e-05
"2957","1",63,8,"2","2","2","2","1",3.11,0.0165531272479373
"2958","1",43,3,"1","1","2","3","3",1.77,0.000309150243239524
"2959","2",63,9,"4","2","2","3","2",2.2,0.00229844236059831
"2960","2",18,6,"1","2","1","3","1",2.81,0.0111086251367252
"2961","2",24,3,"2","2","1","1","2",4.72,0.0484438614078152
"2962","2",40,4,"3","2","1","1","1",2.89,0.0104302165625994
"2963","1",47,7,"3","2","3","3","3",3.87,0.0316216296269627
"2964","1",57,2,"3","2","4","1","1",2.32,0.0034122150065239
"2965","1",31,5,"2","2","2","3","2",1.66,0.000110534607849734
"2966","1",49,9,"1","1","4","3","1",2.6,0.00694452119223119
"2967","1",68,7,"1","1","2","3","3",3.93,0.0331307761008669
"2968","1",50,6,"1","2","3","1","2",5.26,0.0586970498329008
"2969","1",48,2,"1","2","3","2","3",2.81,0.0112682363767102
"2970","1",25,2,"2","2","3","3","2",5.29,0.0628736718814213
"2971","1",31,7,"3","1","1","1","2",3.64,0.0243572712316974
"2972","1",36,7,"1","2","3","1","2",2.74,0.00953990529056234
"2973","1",75,7,"2","2","2","3","2",3.24,0.0194434441099328
"2974","1",18,5,"4","2","3","3","2",4.11,0.0411555967009176
"2975","2",22,6,"1","1","3","3","2",0.55,2549.41151835601
"2976","2",59,11,"2","2","2","1","1",5.62,0.0656301024085572
"2977","1",31,6,"3","2","4","3","3",3.43,0.0227175464304382
"2978","1",48,7,"2","2","1","1","3",2.54,0.00708200511643403
"2979","2",31,3,"4","2","2","3","2",4.58,0.0442414160481615
"2980","1",40,5,"2","2","2","3","2",2.07,0.00176901097087275
"2981","1",33,1,"3","1","3","1","2",0.79,484196363.951271
"2982","1",60,5,"1","2","1","3","1",1.6,3.30125019820887e-05
"2983","2",55,6,"3","2","3","3","2",1.75,0.000188415936134546
"2984","2",34,3,"1","2","2","3","1",2.54,0.00605763953507381
"2985","1",48,6,"3","2","2","3","2",1.02,3.16923904296223e-105
"2986","2",38,5,"2","2","2","2","1",3.61,0.0270250641094346
"2987","2",39,7,"3","1","1","2","2",3.03,0.0128202816828552
"2988","1",43,7,"3","2","3","3","1",5.31,0.0581432560094931
"2989","1",44,6,"1","2","3","3","2",2.04,0.00134361739514184
"2990","1",44,7,"3","2","1","3","2",3.21,0.0157725486874161
"2991","1",18,3,"3","2","1","3","2",0.59,6538.37036929574
"2992","2",63,3,"2","2","2","1","2",0.75,10915407.0198817
"2993","2",48,7,"3","2","2","3","2",4.32,0.0376015003703376
"2994","2",33,5,"1","2","2","3","3",3.15,0.0171858607374634
"2995","2",49,3,"2","2","3","3","1",2.84,0.0113945683922419
"2996","1",44,6,"4","1","3","2","2",2.58,0.00717872941113133
"2997","2",82,5,"4","2","2","2","1",2.89,0.0130898736116615
"2998","1",26,4,"2","1","1","2","1",2.35,0.00422197062439551
"2999","2",39,8,"3","2","2","3","2",1.94,0.000740274551162329
"3000","2",28,9,"3","2","2","3","2",1.72,0.000148706597993398
"3001","1",38,5,"4","2","2","3","3",2.07,0.00174545755405538
"3002","1",66,4,"3","2","1","3","3",4.56,0.0428267090386245
"3003","1",35,2,"2","2","1","3","2",1.68,0.000114019677711073
"3004","1",52,4,"3","2","2","1","1",0.49,791.751821358087
"3005","2",68,0,"2","2","3","3","3",4.68,0.0512111108285728
"3006","1",37,0,"1","2","4","1","2",2.88,0.0119192792933619
"3007","1",82,5,"2","1","2","3","1",2.28,0.00435744910607362
"3008","2",63,3,"1","2","1","3","1",2.13,0.00157011150824799
"3009","2",25,7,"2","2","3","1","2",1.16,3.2358127965791e-14
"3010","1",33,8,"1","2","3","1","2",1.69,0.000130690536100671
"3011","1",31,8,"2","2","2","3","2",3.58,0.0266487298605385
"3012","2",51,3,"2","2","4","1","3",2.29,0.00405364453011064
"3013","1",45,4,"3","1","4","3","1",5.61,0.0631991809819465
"3014","2",28,6,"1","1","2","2","2",0.08,6.4595651572854
