"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"2630",1,40,9,1,2,1,3,2,4.36
"2631",2,24,6,3,1,2,3,2,3.05
"2632",1,39,1,1,1,3,3,1,1.4
"2633",1,39,9,1,2,1,3,1,4.19
"2634",2,33,8,2,2,3,3,2,1.71
"2635",2,62,7,4,1,3,3,2,0.78
"2636",1,29,6,2,2,3,2,3,2.13
"2637",2,23,3,2,2,1,3,1,4.37
"2638",1,45,8,4,2,2,1,1,1.96
"2639",1,27,5,3,2,3,3,2,1.85
"2640",2,45,9,2,2,4,3,2,2.44
"2641",1,56,5,4,2,1,3,2,4.8
"2642",2,29,0,2,2,2,1,3,4.8
"2643",2,36,4,1,2,2,1,1,2.35
"2644",2,33,5,3,2,2,2,2,3.99
"2645",2,38,2,4,1,4,3,1,1.78
"2646",1,53,6,4,2,2,2,1,5.13
"2647",2,25,3,3,2,2,3,3,3.32
"2648",1,59,1,2,2,4,3,3,3.54
"2649",2,34,3,1,2,2,2,1,3.96
"2650",1,46,4,2,1,1,2,2,5.11
"2651",2,26,5,1,2,4,3,3,3.17
"2652",1,58,8,3,2,1,3,2,0.08
"2653",1,67,6,4,2,3,3,2,6.34
"2654",2,32,4,2,2,4,3,1,3.77
"2655",2,54,7,2,1,2,3,2,4.1
"2656",1,48,5,1,1,1,3,2,2.18
"2657",1,26,9,4,2,2,1,1,3.71
"2658",1,43,1,2,2,2,3,2,3.5
"2659",2,63,11,3,1,2,3,2,0.36
"2660",2,36,7,3,1,1,2,3,0.08
"2661",1,61,6,3,2,4,2,2,3.02
"2662",1,18,7,3,1,2,3,1,2.46
"2663",1,37,0,1,2,3,3,2,3.35
"2664",2,57,6,3,1,2,3,1,1.38
"2665",1,40,1,2,2,3,3,1,3.57
"2666",1,80,3,1,2,4,3,2,4.21
"2667",2,51,4,1,2,3,3,2,2.64
"2668",1,46,2,3,2,1,3,3,2.23
"2669",2,18,6,2,2,2,3,3,2.57
"2670",2,23,10,3,1,3,3,2,0.85
"2671",1,33,6,3,2,2,3,3,2.04
"2672",1,67,7,4,2,2,3,1,5.02
"2673",1,36,6,4,2,4,3,2,5.42
"2674",2,46,7,2,2,2,3,1,3.07
"2675",1,30,8,2,2,1,3,2,1.48
"2676",2,43,5,1,2,2,3,2,6.13
"2677",2,47,12,4,2,3,1,2,5.5
"2678",1,31,0,1,2,4,3,1,3.81
"2679",1,22,6,2,2,2,1,2,3.89
"2680",2,35,3,2,2,3,3,2,1.47
"2681",2,37,6,1,2,1,1,1,2.6
"2682",1,29,6,3,2,3,2,2,3.67
"2683",2,50,4,3,2,1,3,1,3.89
"2684",1,18,0,3,2,2,1,2,1.85
"2685",2,35,5,2,1,2,3,1,0.76
"2686",1,46,6,3,1,2,3,2,1.58
"2687",1,53,6,1,2,2,1,2,3.26
"2688",2,24,7,1,1,1,3,2,4.02
"2689",2,55,2,1,2,3,1,2,4.23
"2690",1,50,3,3,2,2,3,1,0.08
"2691",1,66,6,2,1,1,1,2,2.39
"2692",2,56,0,2,2,2,3,2,1.1
"2693",2,45,8,1,2,4,3,3,4.55
"2694",1,52,2,3,1,4,1,2,5.1
"2695",1,41,4,1,1,2,3,3,2.13
"2696",1,48,5,2,2,2,3,2,1.43
"2697",1,18,2,1,2,3,3,2,3.4
"2698",2,62,6,1,1,2,3,2,3.7
"2699",1,39,5,4,2,1,3,1,3.54
"2700",1,41,7,1,2,2,3,2,5.61
"2701",2,34,7,1,2,3,3,3,1.83
"2702",1,23,3,3,2,1,3,2,4.62
"2703",2,49,6,1,2,2,3,2,4.1
"2704",1,23,8,3,1,2,2,1,0.56
"2705",1,49,5,1,2,2,3,2,5.07
"2706",2,54,4,1,2,2,2,2,5.88
"2707",1,28,5,1,2,2,3,2,5.04
"2708",2,58,1,2,2,2,1,1,1.24
"2709",2,24,6,4,2,4,3,1,0.08
"2710",1,40,5,3,2,3,3,2,5.32
"2711",2,27,9,3,1,3,1,2,2.59
"2712",1,37,5,2,2,1,3,1,4.19
"2713",1,47,9,3,2,2,2,2,3.07
"2714",1,29,6,1,2,3,1,2,3.39
"2715",1,53,3,1,1,2,3,2,4.2
"2716",2,50,5,3,1,2,3,2,4.55
"2717",1,54,5,1,2,2,3,2,2.44
"2718",1,29,7,2,2,2,3,2,5.46
"2719",1,62,5,4,2,2,3,2,1.76
"2720",1,54,4,3,1,2,3,3,4.22
"2721",2,69,7,2,2,1,2,2,3.66
"2722",1,52,8,1,2,1,3,3,2.88
"2723",1,49,5,2,2,2,3,1,4.49
"2724",1,47,4,1,2,4,3,1,0.7
"2725",1,48,4,2,2,3,3,2,0.08
"2726",1,25,4,1,2,3,3,2,4.41
"2727",1,67,5,2,2,3,3,1,5.13
"2728",1,34,8,2,1,2,3,1,0.08
"2729",1,36,1,1,2,2,3,2,3.19
"2730",2,35,10,1,2,2,3,2,1.74
"2731",1,30,4,4,2,3,1,2,0.77
"2732",2,71,5,2,2,2,3,2,4.9
"2733",2,37,5,1,2,2,2,1,0.08
"2734",1,18,7,2,1,1,2,1,6.19
"2735",1,72,4,4,1,3,3,3,2.28
"2736",1,74,0,2,1,3,1,2,4.61
"2737",1,47,4,1,2,2,3,2,3.39
"2738",1,36,4,3,2,2,3,3,2.55
"2739",1,31,9,1,2,3,2,1,3.36
"2740",1,52,2,1,2,1,3,1,1.85
"2741",2,59,7,2,2,4,1,1,5.77
"2742",2,18,5,4,2,3,1,2,3.42
"2743",1,40,7,3,2,3,3,1,4.54
"2744",1,49,7,2,2,1,1,1,2.11
"2745",1,44,2,2,2,1,3,3,3.32
"2746",2,45,3,2,1,4,3,2,5.57
"2747",1,38,12,2,1,1,1,3,1.7
"2748",1,39,3,1,2,1,1,3,3.08
"2749",1,47,4,1,2,3,2,2,5.19
"2750",2,62,6,1,2,2,2,1,2.23
"2751",1,39,8,1,1,3,1,1,4.84
"2752",2,41,3,4,1,3,3,2,0.94
"2753",2,36,3,2,2,2,3,2,1.3
"2754",1,48,6,2,1,2,2,2,3.06
"2755",1,33,6,1,2,2,3,3,2.2
"2756",1,49,5,2,1,3,3,3,1.14
"2757",1,51,9,2,2,3,3,1,3.36
"2758",1,47,3,1,2,1,3,2,4.35
"2759",2,43,5,3,2,4,3,3,6.47
"2760",2,37,5,3,2,2,3,2,4.42
"2761",1,23,4,4,2,2,3,2,1.83
"2762",1,62,8,1,2,3,2,2,4.59
"2763",1,38,7,3,2,3,3,3,4.82
"2764",2,58,5,3,2,2,3,3,3.57
"2765",1,48,7,2,2,3,3,2,2.39
"2766",1,66,7,1,2,3,3,2,3.23
"2767",1,31,6,3,1,3,1,3,5.12
"2768",2,49,6,1,2,3,3,1,3.86
"2769",2,53,1,3,2,2,3,3,2.94
"2770",2,45,6,1,2,3,3,1,1.31
"2771",1,64,3,1,1,2,3,2,3.92
"2772",2,45,4,1,2,1,2,3,2.03
"2773",1,46,4,2,2,2,3,1,2.27
"2774",1,51,4,1,2,2,3,2,3.9
"2775",2,45,7,1,2,2,3,2,3.54
"2776",2,34,7,2,2,1,3,1,5.1
"2777",1,45,3,3,2,3,3,1,2.26
"2778",2,53,5,2,2,2,1,2,3.48
"2779",1,22,4,2,2,3,1,2,2.61
"2780",2,51,1,1,2,2,3,1,1.49
"2781",1,56,5,3,1,4,1,2,4.25
"2782",1,58,2,1,1,3,1,3,0.08
"2783",2,41,12,1,2,3,3,1,2.46
"2784",2,38,6,2,1,2,2,1,2.58
"2785",2,47,4,2,1,3,3,1,0.08
"2786",2,49,5,2,2,2,1,3,2.93
"2787",2,39,5,4,2,2,2,2,4.68
"2788",2,56,4,1,2,2,1,1,1.9
"2789",2,49,2,3,2,3,3,1,2.64
"2790",2,70,2,2,2,3,3,2,4.43
"2791",2,18,4,4,2,2,3,2,6.32
"2792",1,45,4,2,1,1,1,2,6.3
"2793",1,18,5,2,2,2,2,2,3.17
"2794",2,36,2,2,2,1,3,3,5.02
"2795",1,31,2,2,2,3,1,2,1.99
"2796",2,23,3,2,2,1,3,1,4.1
"2797",2,53,3,4,2,2,1,3,2.59
"2798",1,26,4,4,1,2,3,3,2.58
"2799",1,38,3,2,2,3,3,1,3.71
"2800",2,49,7,4,2,2,1,1,1.49
"2801",2,35,5,1,2,2,2,2,1.95
"2802",1,18,8,1,2,4,3,3,3.72
"2803",2,62,3,4,2,4,1,3,3.62
"2804",1,44,6,3,2,2,2,2,5.41
"2805",1,49,1,2,2,4,1,3,3.34
"2806",1,34,8,2,2,1,2,1,0.46
"2807",1,28,3,3,1,3,1,1,3.5
"2808",2,34,6,1,1,2,1,1,0.08
"2809",2,18,4,2,2,2,3,1,4.69
"2810",1,48,5,4,1,1,1,3,3.46
"2811",1,38,5,1,2,2,2,1,2.51
"2812",1,49,3,2,2,2,2,1,0.08
"2813",1,18,5,2,1,3,3,1,2.38
"2814",2,43,9,1,2,2,3,3,1.62
"2815",1,49,2,2,1,3,2,1,4.99
"2816",2,43,9,2,2,3,3,2,0.08
"2817",2,60,4,1,1,3,3,2,2.83
"2818",1,59,4,1,2,2,3,1,2.04
"2819",1,45,7,4,2,2,2,3,2.63
"2820",2,49,5,4,2,1,3,2,4.73
"2821",1,35,6,3,2,3,3,2,4.34
"2822",2,55,6,2,2,4,3,2,4.05
"2823",1,25,1,3,2,4,1,2,3.7
"2824",1,24,6,3,1,3,2,3,3.92
"2825",1,41,6,1,1,2,3,2,6.55
"2826",1,18,4,1,2,2,3,1,4.02
"2827",1,57,1,1,2,2,1,1,4.4
"2828",1,41,4,1,2,1,3,2,4.58
"2829",2,67,3,1,2,1,1,1,4.73
"2830",1,67,0,3,2,2,1,1,0.89
"2831",1,38,5,4,2,2,2,3,3.24
"2832",1,54,12,1,2,3,3,2,5.37
"2833",1,49,4,1,2,3,1,1,4.81
"2834",1,30,4,3,2,3,3,2,2.67
"2835",1,40,6,1,1,2,2,3,2.28
"2836",1,55,5,2,2,2,2,2,4.94
"2837",1,61,5,4,1,2,3,2,3.97
"2838",1,48,3,1,2,3,3,1,3.62
"2839",2,34,2,4,2,3,1,1,3.42
"2840",2,52,10,2,2,3,2,2,2.48
"2841",2,25,7,1,2,2,3,3,4.65
"2842",1,31,7,1,2,2,3,1,2.14
"2843",2,67,3,1,2,2,3,2,1.38
"2844",1,50,5,2,2,2,3,1,2.63
"2845",2,66,6,2,1,4,2,2,4.19
"2846",2,32,5,1,1,2,1,3,3.01
"2847",2,44,8,4,2,3,3,2,4.68
"2848",1,20,8,2,2,2,3,1,2
"2849",1,32,2,2,1,2,3,2,2.21
"2850",2,57,5,2,2,2,3,1,2.06
"2851",2,55,3,4,2,1,1,1,3.24
"2852",1,30,9,1,1,3,1,3,3.91
"2853",1,25,5,1,2,1,2,2,1.73
"2854",1,61,4,3,1,3,2,3,1.48
"2855",1,56,8,3,2,2,1,2,0.8
"2856",2,56,5,4,1,3,3,1,1.93
"2857",1,40,2,1,2,1,3,3,2.3
"2858",1,55,3,2,2,3,3,2,2.79
"2859",2,56,7,2,1,3,3,3,2.5
"2860",1,29,7,3,2,4,1,2,2.37
"2861",2,40,2,2,2,1,2,1,2.93
"2862",1,50,7,4,1,3,3,1,3.92
"2863",1,67,3,3,2,2,3,1,2.67
"2864",1,59,2,1,2,1,3,3,2.94
"2865",2,55,9,3,2,3,3,2,3.62
"2866",2,70,6,1,2,3,2,3,4.3
"2867",2,37,3,1,2,3,3,2,3.33
"2868",2,42,2,2,2,3,3,1,3.48
"2869",2,18,11,2,1,2,2,2,4.57
"2870",1,30,7,4,2,3,3,2,2.83
"2871",1,32,7,2,2,2,3,3,4.26
"2872",2,46,1,2,1,3,2,2,1.86
"2873",1,47,9,3,2,2,3,3,3.46
"2874",1,44,2,1,1,2,2,2,3.2
"2875",1,38,8,2,2,3,1,2,4.23
"2876",1,61,6,2,2,2,3,3,2.86
"2877",2,53,4,2,2,1,1,3,5.89
"2878",1,63,8,1,1,1,1,2,3
"2879",2,29,7,2,1,2,3,2,5.28
"2880",1,79,6,1,2,4,1,2,2.75
"2881",2,18,3,3,2,2,1,1,4.35
"2882",1,30,6,3,1,2,3,2,4.19
"2883",2,39,7,1,2,2,3,2,2.64
"2884",1,58,4,2,1,3,3,2,2.07
"2885",1,56,3,2,2,2,2,1,3.99
"2886",1,59,8,1,2,3,1,2,3.32
"2887",1,18,1,2,2,3,1,3,0.11
"2888",2,46,3,4,2,1,1,2,3.11
"2889",1,42,0,3,1,2,2,2,0.83
"2890",2,82,3,4,2,1,3,1,2.76
"2891",1,54,3,3,2,4,3,1,0.78
"2892",2,58,8,4,2,3,1,3,1.44
"2893",2,42,7,2,2,3,3,3,1.81
"2894",1,39,0,3,2,4,1,1,3.84
"2895",1,36,10,1,2,2,1,2,4.59
"2896",1,32,3,3,2,2,3,1,1.56
"2897",1,64,5,2,1,4,1,2,3.02
"2898",1,76,7,2,1,2,2,3,2.83
"2899",1,41,2,1,2,2,2,3,4.02
"2900",1,46,4,3,2,2,1,3,3.41
"2901",2,32,0,4,2,1,3,2,2.38
"2902",1,31,4,3,1,3,3,2,2.8
"2903",1,50,4,2,2,2,3,3,0.08
"2904",2,22,6,3,2,3,3,1,2.01
"2905",1,41,7,2,2,3,3,3,1.59
"2906",1,56,3,2,2,2,3,2,0.08
"2907",1,32,1,3,2,3,1,2,5.12
"2908",2,30,9,1,2,2,1,1,2.31
"2909",2,37,5,2,1,1,3,3,3.54
"2910",1,43,2,3,2,2,3,1,0.21
"2911",1,60,2,1,2,3,2,1,3.12
"2912",1,58,7,2,2,1,1,1,5.42
"2913",2,32,1,1,2,3,3,3,4.69
"2914",2,57,10,3,1,1,3,2,1.2
"2915",2,44,3,3,2,3,2,2,3.8
"2916",1,57,5,1,1,1,2,2,5.17
"2917",1,43,4,2,2,2,2,3,1.9
"2918",2,18,7,1,2,4,2,1,2.15
"2919",2,42,7,2,2,3,3,2,3.61
"2920",2,38,4,3,2,1,3,2,1.42
"2921",1,50,4,4,1,2,3,2,5.79
"2922",2,18,3,4,2,2,3,2,1.12
"2923",1,32,3,1,1,2,3,1,0.08
"2924",2,26,10,4,2,3,2,2,4.97
"2925",2,40,6,4,1,1,3,2,3.53
"2926",2,42,1,2,2,1,3,2,5.62
"2927",2,54,3,1,2,2,3,1,4.85
"2928",2,32,7,4,2,3,3,3,1.32
"2929",1,59,5,1,2,1,3,1,1.11
"2930",1,62,10,2,2,1,3,2,5.79
"2931",2,29,5,4,2,2,2,1,5.72
"2932",2,31,4,2,2,3,2,1,4.43
"2933",1,49,6,1,2,2,2,1,2.95
"2934",1,39,2,2,2,2,1,3,4.15
"2935",1,54,7,3,2,2,1,1,3.75
"2936",2,38,2,3,2,2,3,1,4.19
"2937",2,28,1,1,2,3,3,2,2.41
"2938",1,38,12,2,2,3,3,2,3.11
"2939",1,47,9,2,2,2,3,2,1.97
"2940",1,27,2,3,2,3,1,2,0.86
"2941",1,37,2,3,2,2,3,1,3.37
"2942",2,62,3,2,2,3,2,2,2.3
"2943",1,55,4,1,1,3,2,1,3.5
"2944",1,51,5,3,2,3,3,1,2.82
"2945",1,63,7,1,2,4,2,1,4.3
"2946",1,40,6,3,2,2,2,2,2.39
"2947",2,30,0,1,1,1,3,3,4.13
"2948",2,62,5,1,1,2,3,1,3.1
"2949",1,53,1,2,2,1,3,1,1.5
"2950",1,50,4,3,1,1,3,2,0.96
"2951",1,47,2,3,2,3,3,2,1.73
"2952",1,50,4,4,1,2,3,1,3.72
"2953",1,82,6,3,2,2,3,2,5.76
"2954",1,39,7,2,2,1,2,3,2.7
"2955",1,34,4,4,2,3,3,3,0.68
"2956",2,57,8,1,1,1,2,1,1.59
"2957",1,63,8,2,2,2,2,1,3.11
"2958",1,43,3,1,1,2,3,3,1.77
"2959",2,63,9,4,2,2,3,2,2.2
"2960",2,18,6,1,2,1,3,1,2.81
"2961",2,24,3,2,2,1,1,2,4.72
"2962",2,40,4,3,2,1,1,1,2.89
"2963",1,47,7,3,2,3,3,3,3.87
"2964",1,57,2,3,2,4,1,1,2.32
"2965",1,31,5,2,2,2,3,2,1.66
"2966",1,49,9,1,1,4,3,1,2.6
"2967",1,68,7,1,1,2,3,3,3.93
"2968",1,50,6,1,2,3,1,2,5.26
"2969",1,48,2,1,2,3,2,3,2.81
"2970",1,25,2,2,2,3,3,2,5.29
"2971",1,31,7,3,1,1,1,2,3.64
"2972",1,36,7,1,2,3,1,2,2.74
"2973",1,75,7,2,2,2,3,2,3.24
"2974",1,18,5,4,2,3,3,2,4.11
"2975",2,22,6,1,1,3,3,2,0.55
"2976",2,59,11,2,2,2,1,1,5.62
"2977",1,31,6,3,2,4,3,3,3.43
"2978",1,48,7,2,2,1,1,3,2.54
"2979",2,31,3,4,2,2,3,2,4.58
"2980",1,40,5,2,2,2,3,2,2.07
"2981",1,33,1,3,1,3,1,2,0.79
"2982",1,60,5,1,2,1,3,1,1.6
"2983",2,55,6,3,2,3,3,2,1.75
"2984",2,34,3,1,2,2,3,1,2.54
"2985",1,48,6,3,2,2,3,2,1.02
"2986",2,38,5,2,2,2,2,1,3.61
"2987",2,39,7,3,1,1,2,2,3.03
"2988",1,43,7,3,2,3,3,1,5.31
"2989",1,44,6,1,2,3,3,2,2.04
"2990",1,44,7,3,2,1,3,2,3.21
"2991",1,18,3,3,2,1,3,2,0.59
"2992",2,63,3,2,2,2,1,2,0.75
"2993",2,48,7,3,2,2,3,2,4.32
"2994",2,33,5,1,2,2,3,3,3.15
"2995",2,49,3,2,2,3,3,1,2.84
"2996",1,44,6,4,1,3,2,2,2.58
"2997",2,82,5,4,2,2,2,1,2.89
"2998",1,26,4,2,1,1,2,1,2.35
"2999",2,39,8,3,2,2,3,2,1.94
"3000",2,28,9,3,2,2,3,2,1.72
"3001",1,38,5,4,2,2,3,3,2.07
"3002",1,66,4,3,2,1,3,3,4.56
"3003",1,35,2,2,2,1,3,2,1.68
"3004",1,52,4,3,2,2,1,1,0.49
"3005",2,68,0,2,2,3,3,3,4.68
"3006",1,37,0,1,2,4,1,2,2.88
"3007",1,82,5,2,1,2,3,1,2.28
"3008",2,63,3,1,2,1,3,1,2.13
"3009",2,25,7,2,2,3,1,2,1.16
"3010",1,33,8,1,2,3,1,2,1.69
"3011",1,31,8,2,2,2,3,2,3.58
"3012",2,51,3,2,2,4,1,3,2.29
"3013",1,45,4,3,1,4,3,1,5.61
"3014",2,28,6,1,1,2,2,2,0.08
"3015",2,22,8,1,2,3,3,2,3.98
"3016",2,72,6,2,2,2,1,2,3.95
"3017",2,30,4,3,2,2,3,1,4.74
"3018",2,51,4,3,2,2,2,1,0.91
"3019",1,44,4,2,2,3,3,1,2.09
"3020",1,35,6,1,2,3,3,2,3.17
"3021",1,29,8,4,2,2,3,2,3.2
"3022",1,58,2,3,2,2,1,1,1.84
"3023",1,50,7,3,2,1,3,1,1.11
"3024",2,46,4,4,2,2,2,1,5.32
"3025",1,24,5,3,1,4,2,3,5.27
"3026",1,41,4,2,2,4,1,1,7.52
"3027",1,24,5,1,2,2,3,2,3.84
"3028",1,33,6,2,2,2,3,2,2.08
"3029",2,42,6,2,2,2,1,2,3.24
"3030",2,59,4,2,1,4,3,1,2.6
"3031",1,18,4,3,1,3,2,2,2.33
"3032",1,21,5,3,2,2,1,3,2.51
"3033",2,18,0,3,2,3,3,1,0.08
"3034",2,43,0,2,2,2,2,2,2.22
"3035",2,54,3,2,1,3,2,2,1.46
"3036",1,72,4,2,2,2,3,2,1.74
"3037",1,33,5,3,2,1,2,1,3.25
"3038",2,47,2,4,2,2,3,1,4.26
"3039",2,18,6,2,2,3,3,2,2.4
"3040",2,64,1,3,2,4,1,1,3.36
"3041",1,48,0,2,2,3,2,1,3.45
"3042",1,49,5,1,2,3,3,2,2.33
"3043",2,69,3,1,2,4,3,2,1.74
"3044",2,28,3,3,2,3,3,2,1.63
"3045",2,18,9,1,2,1,1,1,3.74
"3046",2,47,1,2,2,3,3,2,4.66
"3047",2,45,3,2,1,3,3,2,5.14
"3048",1,64,4,2,1,1,3,3,3.59
"3049",1,55,5,2,1,2,3,1,5.71
"3050",2,28,5,3,2,4,3,3,1.7
"3051",1,53,8,2,1,2,1,2,3.4
"3052",2,23,7,1,2,3,2,3,3.08
"3053",1,27,4,1,1,2,3,1,2.77
"3054",1,37,3,1,2,1,1,1,3.38
"3055",2,54,4,3,2,2,3,2,2.7
"3056",2,51,0,1,1,2,3,2,2.29
"3057",1,18,4,1,2,3,1,3,3.38
"3058",1,39,2,3,2,3,3,2,3.89
"3059",1,28,3,2,2,1,2,2,0.43
"3060",2,47,1,3,2,2,3,2,5.39
"3061",1,36,2,3,2,2,3,3,1.25
"3062",2,26,6,2,2,3,2,2,5.99
"3063",2,18,10,2,2,3,3,1,2.74
"3064",2,43,4,4,2,2,1,2,5.25
"3065",2,44,7,3,1,2,3,2,3.07
"3066",1,23,6,2,1,4,3,2,3.91
"3067",2,53,4,3,2,1,3,2,1
"3068",2,26,8,2,2,3,1,2,4.23
"3069",1,27,8,2,2,1,3,2,4.37
"3070",2,30,2,3,2,4,2,2,0.08
"3071",1,55,5,1,1,1,3,3,1.47
"3072",1,47,3,2,2,3,3,2,2.88
"3073",2,21,3,3,2,2,3,2,2.28
"3074",1,39,5,2,1,2,3,2,1.82
"3075",1,56,10,2,1,3,2,1,6.23
"3076",1,60,6,2,2,3,3,2,1.34
"3077",1,59,5,4,1,2,1,3,5.54
"3078",1,44,4,3,1,2,3,2,1.62
"3079",2,53,7,4,2,1,3,3,3.76
"3080",1,45,6,1,1,3,3,3,3.46
"3081",1,23,5,2,2,2,1,2,2.59
"3082",2,74,5,4,2,2,3,3,1.86
"3083",1,20,6,2,2,2,1,2,1.63
"3084",1,56,0,3,2,2,3,1,1.94
"3085",2,43,7,3,1,3,2,1,3.22
"3086",1,40,5,1,1,3,3,1,4.51
"3087",2,69,6,1,2,1,3,1,4.01
"3088",1,55,4,3,1,2,3,2,4.25
"3089",2,50,5,1,2,1,2,3,2.77
"3090",1,45,6,1,1,1,3,1,5.18
"3091",2,54,4,3,1,1,2,2,1.82
"3092",2,30,9,2,1,4,1,1,2.12
"3093",1,43,7,3,2,1,3,2,6.1
"3094",1,23,7,4,1,3,3,3,1.87
"3095",1,41,3,2,2,2,2,1,1.26
"3096",1,35,4,1,2,1,2,2,4.58
"3097",1,30,8,3,2,1,2,1,3.17
"3098",1,45,3,1,2,3,3,1,2.99
"3099",2,32,4,1,2,2,3,3,3.34
"3100",1,61,6,3,2,2,3,1,3.58
"3101",2,59,8,2,1,1,1,2,0.81
"3102",2,25,3,1,2,2,3,2,4.17
"3103",1,43,5,2,1,2,3,3,3.63
"3104",1,50,3,1,2,2,3,1,2.54
"3105",2,27,8,2,2,3,3,3,7.16
"3106",2,29,4,1,2,3,1,3,1.18
"3107",1,41,3,3,2,2,3,2,0.55
"3108",1,51,5,3,2,3,2,1,0.41
"3109",1,60,5,2,2,3,3,2,4.4
"3110",2,34,4,1,1,1,1,1,1.78
"3111",1,28,4,2,2,3,3,1,3.58
"3112",1,18,8,1,2,2,2,3,4.25
"3113",2,42,2,3,2,3,3,2,2.86
"3114",1,76,11,4,1,2,2,3,0.89
"3115",2,41,7,4,2,2,3,1,3.6
"3116",2,54,8,4,2,1,3,2,2.74
"3117",2,28,6,1,1,3,3,3,3.46
"3118",1,44,5,1,1,3,3,3,2.94
"3119",1,38,8,1,2,1,2,3,3.67
"3120",2,55,10,1,1,2,2,1,2.49
"3121",1,28,2,1,2,1,3,1,3.33
"3122",1,34,10,4,2,3,1,2,1.51
"3123",1,37,9,1,1,2,3,3,1.05
"3124",1,57,11,4,1,3,1,1,3.02
"3125",2,56,7,1,2,2,2,2,0.55
"3126",2,61,1,1,2,2,2,1,0.46
"3127",2,67,2,2,1,1,3,1,2.8
"3128",2,52,14,2,2,4,3,1,4.05
"3129",1,30,4,2,1,2,3,3,3.79
"3130",2,60,7,1,1,3,3,2,4.03
"3131",1,43,4,2,2,1,3,1,1.96
"3132",1,64,7,3,2,1,1,3,4.3
"3133",2,43,9,4,2,4,3,1,3.08
"3134",2,30,5,3,2,1,1,1,2.79
"3135",1,46,7,2,2,4,3,2,2.32
"3136",2,39,2,1,2,1,3,2,4.74
"3137",1,53,5,2,2,1,1,2,4.16
"3138",1,36,4,3,2,2,2,1,4.18
"3139",1,41,8,1,2,2,3,2,1.1
"3140",2,50,6,3,2,3,3,1,0.61
"3141",1,35,3,3,2,2,1,2,0.55
"3142",1,68,5,2,1,1,2,1,2.36
"3143",1,52,7,2,2,1,2,1,3.86
"3144",1,52,5,2,2,1,2,2,0.08
"3145",1,44,4,1,2,3,3,1,3.82
"3146",1,30,7,4,1,3,1,2,3.46
"3147",2,46,3,4,2,2,3,2,4.91
"3148",1,54,2,3,1,3,3,1,1.66
"3149",1,20,5,3,1,3,3,3,0.47
"3150",1,43,3,3,1,2,1,2,4.11
"3151",1,81,7,1,2,4,2,3,1.85
"3152",1,82,4,1,2,2,3,2,3.59
"3153",1,38,6,1,2,1,3,1,2.26
"3154",2,63,9,3,2,2,3,3,2.89
"3155",2,48,9,1,1,4,2,1,4.05
"3156",2,57,3,3,2,1,3,1,0.71
"3157",1,72,10,3,2,2,1,2,3.54
"3158",2,41,2,4,1,1,1,1,2.29
"3159",1,77,4,2,2,1,3,2,2.01
"3160",1,31,8,4,2,4,3,2,3.83
"3161",2,44,7,4,1,1,3,1,5.99
"3162",1,54,4,4,2,3,3,2,2.89
"3163",1,28,7,1,2,2,3,3,2.71
"3164",2,39,2,4,1,2,1,1,3.5
"3165",1,34,8,1,1,1,1,3,5.05
"3166",1,70,2,4,2,4,3,2,4.16
"3167",1,59,0,4,1,3,3,1,2.5
"3168",1,38,5,3,1,1,3,1,5
"3169",2,18,6,4,1,2,3,3,3.1
"3170",1,49,2,3,1,2,2,1,2.2
"3171",2,26,5,4,2,2,3,1,2.26
"3172",1,61,7,3,1,2,3,2,0.75
"3173",1,49,5,1,1,3,3,3,0.12
"3174",1,54,9,1,2,2,1,2,3.49
"3175",1,18,8,3,2,3,3,2,0.44
"3176",1,35,6,3,2,2,3,2,2.9
"3177",2,53,2,4,2,4,2,2,3.93
"3178",1,26,3,1,2,3,2,1,3.54
"3179",2,52,1,1,2,2,3,1,4.24
"3180",2,18,7,2,1,3,3,1,4.65
"3181",2,20,6,1,2,2,3,2,4.31
"3182",2,28,4,2,1,2,3,2,4.62
"3183",2,52,7,2,1,4,3,2,2.95
"3184",2,59,4,4,1,2,1,2,1.34
"3185",2,42,0,2,2,3,3,1,4.04
"3186",1,59,4,2,2,3,1,1,5.02
"3187",1,58,1,3,1,2,3,3,2.81
"3188",1,50,2,3,2,4,3,2,3.18
"3189",1,45,2,1,2,3,3,2,4.3
"3190",1,62,6,2,1,3,3,2,1.68
"3191",2,43,0,4,1,1,3,1,4.33
"3192",2,34,12,3,1,1,3,3,3.45
"3193",1,43,4,4,1,4,3,2,2.94
"3194",2,51,7,1,2,2,2,1,2.38
"3195",1,67,7,2,2,2,3,1,1.96
"3196",1,27,5,2,2,2,1,2,4.7
"3197",1,45,6,1,1,3,3,2,4.31
"3198",2,34,10,2,2,3,2,3,3.71
"3199",2,32,6,3,1,3,2,1,4.64
"3200",2,25,4,1,2,3,3,3,0.08
"3201",1,24,3,3,2,2,3,2,2.54
"3202",1,58,6,1,1,2,1,2,2.84
"3203",1,44,2,2,2,1,1,2,2.3
"3204",2,20,2,2,2,2,2,2,3.63
"3205",1,50,4,1,2,2,3,1,3.7
"3206",1,18,9,1,2,3,3,3,2.92
"3207",1,38,6,1,1,3,2,2,1.14
"3208",2,76,7,1,2,2,1,1,0.9
"3209",1,36,2,1,1,3,3,2,2.73
"3210",2,35,6,2,2,1,3,1,0.76
